ticker,company_name,current_yield,avg_yield_5y,yield_gap_ratio,market_cap,equity_ratio,consecutive_no_cut_years,per,pbr,payout_ratio,last_updated,data_quality_flag,y1_fiscal_year,y1_dividend_per_share,y1_yield,y1_is_missing,y2_fiscal_year,y2_dividend_per_share,y2_yield,y2_is_missing,y3_fiscal_year,y3_dividend_per_share,y3_yield,y3_is_missing,y4_fiscal_year,y4_dividend_per_share,y4_yield,y4_is_missing,y5_fiscal_year,y5_dividend_per_share,y5_yield,y5_is_missing
5715.T,古河機械金属,0.016908212560386472,0.03868190070132112,-0.5628908545383604,131528278016.0,54.0550562457779,0,10.76807,0.8344286,20.799999,2026-09-24,,2021,50.0,0.04641801073212513,False,2022,50.0,0.04488314110981237,False,2023,50.0,0.02863142754927702,False,2024,85.0,0.05506644596434963,False,2025,70.0,0.018410478151041434,False
5721.T,エスクリプトエナジー,0.0,0.0,0.0,12262645760.0,82.95042368575558,0,,3.236094,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
5724.T,アサカ理研,0.003803486529318542,0.007923537760241761,-0.5199762221865791,15884930048.0,35.677335896401445,2,23.926891,2.7064865,12.1300004,2026-09-24,,2021,8.0,0.0070022570141169155,False,2022,16.0,0.011439143020793578,False,2023,8.0,0.006556012612641452,False,2024,8.0,0.00998156557023935,False,2025,12.0,0.004638710583417516,False
5726.T,大阪チタニウムテクノロジーズ,0.012458471760797342,0.01546902603162743,-0.194618217376764,105466527744.0,41.38662133637196,0,34.4,1.986027,25.71,2026-09-24,,2021,0.0,0.0,True,2022,10.0,0.0027423167595456857,False,2023,45.0,0.017405385130973824,False,2024,75.0,0.04117298786623202,False,2025,30.0,0.01602444040138563,False
5729.T,日本精鉱,0.04588513913558318,0.03714823267939064,0.23519036643268554,16557212672.0,62.463294145106296,2,3.926172,1.0869313,23.25,2026-09-24,,2021,18.75,0.02402438475052178,False,2022,37.5,0.05902006518912213,False,2023,25.0,0.04314623709194362,False,2024,25.0,0.027951694885413065,False,2025,77.5,0.031598781479952584,False
5741.T,ＵＡＣＪ,0.018026137899954935,0.02415304515242281,-0.2536701775615767,401792565248.0,30.945885081049745,1,inf,1.054751,25.61,2026-09-24,,2021,0.0,0.0,True,2022,21.25,0.04294733751733526,False,2023,32.5,0.036134290517442796,False,2024,28.75,0.022544752319303838,False,2025,40.0,0.019138845408032148,False
5742.T,エヌアイシ・オートテック,0.05525606469002695,0.058228883119332275,-0.05105401769793405,4042827008.0,54.771735649265466,6,166.3677,0.9819842,916.21,2026-09-24,,2021,41.0,0.0603541623764739,False,2022,41.0,0.06248951134300578,False,2023,41.0,0.05700631475217795,False,2024,41.0,0.05611799361531509,False,2025,41.0,0.05517643350968868,False
5753.T,日本伸銅,0.005802707930367505,0.005633416287267965,0.030051328442060043,5524150272.0,68.72701708847069,8,7.442704,1.2661421,4.32,2026-09-24,,2021,10.0,0.005197567852941315,False,2022,10.0,0.0052402094215920555,False,2023,10.0,0.005478182762662547,False,2024,10.0,0.005587584049930302,False,2025,15.0,0.0066635373492136074,False
5757.T,ＣＫサンエツ,0.01818181818181818,0.019792360204251465,-0.0813719033916599,40908103680.0,56.30947497949139,4,11.459394,0.73009765,20.82,2026-09-24,,2021,60.0,0.016415706389701495,False,2022,70.0,0.01876144494272989,False,2023,75.0,0.020627001765918446,False,2024,80.0,0.021128727196008085,False,2025,90.0,0.022028920726899406,False
575A.T,前澤ホールディングス,0.0,0.0,0.0,73521823744.0,,0,,,,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
5801.T,古河電気工業,0.0031520882584712374,0.022857255273032694,-0.8620968169266537,2678210953216.0,39.10905387613328,1,36.964756,6.1289845,20.380000000000003,2026-09-24,,2021,6.0,0.028799745470999498,False,2022,6.0,0.026312065123324756,False,2023,8.0,0.03786128730889921,False,2024,6.0,0.009243110331449339,False,2025,12.0,0.012070068130490668,False
5802.T,住友電気工業,0.012610770279481936,0.029800169431686018,-0.5768221953103019,6864851435520.0,56.86425128903695,5,18.588444,2.4215033,32.5,2026-09-24,,2021,10.25,0.031591988980728694,False,2022,12.5,0.03713884378510101,False,2023,12.5,0.03024395783537437,False,2024,22.0,0.032281988789324215,False,2025,27.75,0.017744067767901835,False
5803.T,フジクラ,0.005480893097128894,0.01651150783186641,-0.6680561731284749,8131145891840.0,57.802226820457705,3,51.65124,13.364138,39.5,2026-09-24,,2021,0.0,0.0,True,2022,3.833334,0.024849562847525493,False,2023,6.583333,0.038090504046536515,False,2024,11.0,0.01031337615542214,False,2025,26.916666,0.009304096109847927,False
5805.T,ＳＷＣＣ,0.013124533929903058,0.021600614947924014,-0.392399986688137,397315407872.0,47.56136466903199,7,21.074303,3.9286077,35.04,2026-09-24,,2021,15.0,0.010301772864016933,False,2022,50.0,0.03103206621588348,False,2023,95.0,0.03518325092081165,False,2024,105.0,0.014296730693247169,False,2025,176.0,0.017189254045660865,False
5816.T,オーナンバ,0.028591352859135284,0.0453873328938497,-0.3700587578916845,17475643392.0,66.00410008861934,0,11.101649,0.58896077,43.37,2026-09-24,,2021,14.0,0.034923692350370614,False,2022,24.0,0.03729051610458938,False,2023,41.0,0.05422090184189665,False,2024,69.0,0.07163870846072934,False,2025,41.0,0.028862845711662515,False
5817.T,ＪＭＡＣＳ,0.008802816901408451,0.019949780355040046,-0.5587511869931672,6390908928.0,54.968595788314886,6,15.970758,1.1965111,21.069999,2026-09-24,,2021,10.0,0.02371873380411777,False,2022,10.0,0.024228170690301754,False,2023,10.0,0.02008524952710663,False,2024,10.0,0.023513598032573163,False,2025,10.0,0.00820314972110092,False
5819.T,カナレ電気,0.03782234957020057,0.03424513389073098,0.10445909456460978,11971637248.0,90.3852038464442,1,10.041431,0.6104863,40.87,2026-09-24,,2021,30.0,0.020586626717531226,False,2022,35.0,0.028254141032034927,False,2023,62.0,0.044555257119266965,False,2024,57.0,0.041854147781863006,False,2025,66.0,0.03597549680295878,False
581A.T,ＧＯ,0.0,0.0,0.0,268545294336.0,33.368204940434936,0,29.217926,10.122074,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
5820.T,三ッ星,0.018498367791077257,0.018174462206272935,0.017822017572136195,3791384064.0,52.00502234546755,2,13.018842,0.5054505,24.069999,2026-09-24,,2021,16.666668,0.013632354232436281,False,2022,20.0,0.020627125551385954,False,2023,16.666668,0.007921955147038516,False,2024,17.0,0.021645562616143775,False,2025,17.0,0.027045313484360154,False
5821.T,平河ヒューテック,0.014307931570762053,0.025120406271031813,-0.4304259486733867,49979019264.0,74.84381066676079,5,30.401892,1.1266257,44.39,2026-09-24,,2021,26.5,0.023699508985841843,False,2022,27.5,0.026750702758108123,False,2023,40.0,0.032099964430245716,False,2024,40.0,0.026940411768671575,False,2025,46.0,0.0161114434122918,False
5830.T,いよぎんホールディングス,0.014701951349906442,0.014061572251702677,0.04554107369652227,1069868777472.0,9.200642528385256,2,14.725448,1.1635994,23.629998999999998,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,19.0,0.021484463696587162,False,2024,40.0,0.02704853349534278,False,2025,55.0,0.021774864066583452,False
5831.T,しずおかフィナンシャルグループ,0.02138728323699422,0.01975962484773353,0.08237293986112215,1811111477248.0,7.691588700435157,2,20.660418,1.4363021,47.72,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,32.0,0.029290293847087423,False,2024,47.0,0.038631928994726415,False,2025,74.0,0.030875901396853797,False
5832.T,ちゅうぎんフィナンシャルグループ,0.019852135815991236,0.020348093693567687,-0.02437367770393306,649202237440.0,5.458981911746547,2,16.393589,0.9644296,40.400000000000006,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,31.0,0.03413838296914752,False,2024,58.5,0.0377135796099628,False,2025,72.5,0.02988850588872812,False
5834.T,ＳＢＩリーシングサービス,0.03842123646524624,0.016366895595517017,1.3474968873003643,45598908416.0,25.611059645122214,2,7.6710787,1.491288,30.81,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,5.0,0.004433501162711658,False,2024,50.0,0.038409591595201166,False,2025,110.0,0.03899138521967227,False
5838.T,楽天銀行,0.0,0.0,0.0,1064165179392.0,2.242459516521649,0,14.586772,2.7035415,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
5842.T,インテグラル,0.012416107382550336,0.0038320355417370555,2.2400814781906053,101593874432.0,74.93367585801232,1,7.9329166,1.4397582,10.25,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,34.0,0.007941846775917244,False,2025,37.0,0.011218330932768035,False
5843.T,ニッポンインシュア,0.008225108225108226,0.0032390883928325826,1.5393281156848482,6629000192.0,46.74363644641923,1,9.913738,2.295358,8.1499994,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,11.0,0.008884937924147525,False,2025,19.0,0.007310504040015391,False
5844.T,京都フィナンシャルグループ,0.014767932489451477,0.02161423641773596,-0.3167497475259696,1328251011072.0,9.606664013680074,5,13.987252,0.9669635,23.61,2026-09-24,,2021,16.25,0.01386200701076836,False,2022,31.25,0.02369338830446226,False,2023,40.0,0.01978240680677072,False,2024,65.0,0.02964799134969964,False,2025,70.0,0.021085388616978826,False
5845.T,全保連,0.028688524590163935,0.016399163735363147,0.7493894843125457,31997685760.0,32.504818503051716,1,18.55231,4.103323,60.78,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,30.0,0.04567970305219077,False,2025,35.0,0.036316115624624966,False
584A.T,ＬｉＮＫＸ,0.0,0.0,0.0,16595192832.0,84.50267741817402,0,58.38109,,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
5851.T,リョービ,0.03654970760233918,0.03533740162833049,0.03430659635814215,86498566144.0,52.21101200346779,4,8.158154,0.4635779,30.4,2026-09-24,,2021,20.0,0.021712618571087323,False,2022,45.0,0.04482329488424236,False,2023,80.0,0.03322148321229276,False,2024,85.0,0.03972617963910062,False,2025,100.0,0.03720343183492939,False
5852.T,アーレスティ,0.05089820359281437,0.029735853769109005,0.7116778952447569,16660125696.0,41.18985384530428,5,4.6347046,0.29747963,29.13,2026-09-24,,2021,10.0,0.02984596103120127,False,2022,10.0,0.02478339675784342,False,2023,15.0,0.023506750778034616,False,2024,15.0,0.026740420436966932,False,2025,34.0,0.043802739841498774,False
5857.T,ＡＲＥホールディングス,0.027247956403269755,0.04833300447511866,-0.43624534209751586,315416379392.0,37.46498144260207,1,12.781221,1.4023492,43.53,2026-09-24,,2021,85.0,0.05053091495339033,False,2022,90.0,0.05463820788338158,False,2023,90.0,0.0515183152124582,False,2024,85.0,0.05309824265344803,False,2025,100.0,0.03187934167291515,False
5858.T,ＳＴＧ,0.01475548060708263,0.007523821955047662,0.9611682327468312,2520814592.0,36.89402364482142,5,9.546041,0.69539726,16.1,2026-09-24,,2021,7.5,0.004848096143806652,False,2022,7.5,0.004825720335368713,False,2023,12.5,0.007980998987254875,False,2024,12.5,0.009409662234476836,False,2025,17.5,0.010554632074331232,False
5867.T,エスネットワークス,0.03731343283582089,0.0225026151125616,0.6581820668030478,4240752896.0,65.20866796081812,2,11.668408,2.2029872,43.54,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,41.0,0.029271681805719183,False,2024,45.0,0.043048467712072734,False,2025,50.0,0.04019292604501608,False
5868.T,ロココ,0.03274087932647334,0.01945562806647,0.6828487476536038,3985980416.0,59.23204553212793,2,28.978043,1.3946747,149.25,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,20.0,0.019236965030616643,False,2024,30.0,0.04392661310012572,False,2025,35.0,0.03411456220160764,False
5869.T,早稲田学習研究会,0.049323786793953855,0.02624454909358865,0.8793916640771433,12688343040.0,75.30647324136613,0,13.034011,1.7363677,28.01,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,72.8,0.07944968237584255,False,2025,62.0,0.05177306309210069,False
5870.T,ナルネットコミュニケーションズ,0.016574585635359115,0.009123872785056459,0.8166173538177572,4825550336.0,38.55464405047345,1,9.616406,1.9261261,30.81,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,15.0,0.03200082293782946,False,2025,15.0,0.013618540987452833,False
5871.T,ＳＯＬＩＺＥ　Ｈｏｌｄｉｎｇｓ,0.039739884393063585,0.014005849696321331,1.837377613976634,7435366912.0,72.15109242626919,1,29.674099,0.66798717,117.9,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,47.0,0.03183480403716221,False,2025,55.0,0.03819444444444445,False
5884.T,クラダシ,0.0,0.0,0.0,7344856064.0,71.73932175142252,0,108.61759,4.3304296,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
5885.T,ジーデップ・アドバンス,0.00705521472392638,0.00337044009393382,1.0932621637822564,17923127296.0,61.02704995126407,1,22.980404,5.0701895,31.05,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,16.75,0.008166395060549853,False,2025,23.0,0.008685805409119247,False
5888.T,ＤＡＩＷＡ　ＣＹＣＬＥ,0.024,0.00600876913851854,2.9941624393839157,7585935360.0,65.84845833160746,1,8.281885,1.1583176,21.090001,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,49.0,0.0112814987557435,False,2025,66.0,0.0187623469368492,False
5889.T,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈｏｌｄｉｎｇｓ,0.03710094909404659,0.012479105194249957,1.973045624388336,56198471680.0,45.56889078198993,1,13.27682,2.8810852,48.66,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,41.0,0.018376462073652698,False,2025,86.0,0.04401906389759709,False
5891.T,ＳＡＫＩＧＡＫＥホールディングス,0.013593380614657211,0.006328262406195197,1.1480431344549906,9580051456.0,53.32888766977967,2,,1.9773078,44.29,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,15.0,0.007002977519233967,False,2024,18.0,0.010299182392041266,False,2025,23.0,0.014339152119700748,False
5892.T,ｙｕｔｏｒｉ,0.0,0.0,0.0,16338491392.0,24.406157223760697,0,48.344906,8.336559,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
589A.T,ネイス,0.0,0.0,0.0,6061373952.0,15.090666000189268,0,22.749752,,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
5900.T,ダイケン,0.022753128555176336,0.021814758707462543,0.043015366811863354,4819898880.0,80.8320062648068,9,16.280792,0.3573737,37.04,2026-09-24,,2021,15.0,0.02299011217502121,False,2022,15.0,0.02365525469392116,False,2023,15.0,0.019682956710710114,False,2024,15.0,0.01920896668562083,False,2025,20.0,0.023536503272039398,False
5901.T,東洋製罐グループホールディングス,0.022909252669039145,0.04282020331017518,-0.4649896334426016,677031510016.0,56.23490761607231,2,12.43638,0.9538424,36.5,2026-09-24,,2021,30.0,0.026878983218462937,False,2022,109.0,0.07701829431175328,False,2023,90.0,0.04318599323039875,False,2024,90.0,0.0395351997227903,False,2025,103.0,0.027482546067470626,False
5902.T,ホッカンホールディングス,0.03650967506389193,0.03874447150633977,-0.05768039556513649,33728366592.0,43.54274419846062,4,10.2850065,0.54884636,35.3,2026-09-24,,2021,36.5,0.030361801448473034,False,2022,45.0,0.038262851591327335,False,2023,45.0,0.03132427928198539,False,2024,78.0,0.05050499381942672,False,2025,100.0,0.043268431390486396,False
5905.T,日本製罐,0.014695077149155033,0.038190758658762106,-0.6152190303299057,1841916160.0,30.021553846777486,0,,0.4572781,167.14,2026-09-24,,2021,30.0,0.030602909443106993,False,2022,50.0,0.04876384951066501,False,2023,70.0,0.042529745568378116,False,2024,70.0,0.053051929164424715,False,2025,20.0,0.016005359607235665,False
5906.T,エムケー精工,0.012919896640826873,0.021984849073044068,-0.4123272532869857,10778540032.0,68.47086985975429,1,4.6203437,0.554423,8.959999999999999,2026-09-24,,2021,8.0,0.025921551274476602,False,2022,8.0,0.02520402362146507,False,2023,10.0,0.027091886704190295,False,2024,8.0,0.016089214418991145,False,2025,10.0,0.015617569346097215,False
5909.T,コロナ,0.028985507246376812,0.032513791608969,-0.10851654599455896,28250505216.0,77.63903295300408,9,28.503984,0.36693734,82.57,2026-09-24,,2021,28.0,0.03532083885760394,False,2022,28.0,0.035401734820207434,False,2023,28.0,0.03157754026523228,False,2024,28.0,0.030398560330459238,False,2025,28.0,0.029870283771342102,False
590A.T,ギフティグループ,0.010586319218241042,0.0036293101092569903,1.9168957458993008,36220768256.0,20.4581040576209,1,40.528053,3.68884,42.85,2026-09-24,,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,10.0,0.007796232074947371,False,2025,13.0,0.010350318471337579,False
5911.T,横河ブリッジホールディングス,0.03826955074875208,0.03982531925655257,-0.03906480944391966,119434305536.0,52.86716528133495,9,13.766091,0.8959435,54.96,2026-09-24,,2021,60.0,0.03265504402571213,False,2022,80.0,0.0488831560844037,False,2023,90.0,0.03920073628987107,False,2024,105.0,0.03960052528152117,False,2025,115.0,0.03878713460125477,False
5915.T,駒井ハルテック,0.0326530612244898,0.044308066983452674,-0.2630447806110694,11226047488.0,52.579690106554054,2,33.92412,0.32408094,96.819997,2026-09-24,,2021,75.0,0.03630034708661946,False,2022,75.0,0.05835090318536669,False,2023,70.0,0.038318339171561036,False,2024,70.0,0.046015362795073796,False,2025,80.0,0.04255538267864238,False
5918.T,瀧上工業,0.012755102040816327,0.01414242280750391,-0.09809640014096288,16179894272.0,68.92136433428384,6,16.96419,0.3069765,21.63,2026-09-24,,2021,100.0,0.017002136474522322,False,2022,100.0,0.013626603388127182,False,2023,100.0,0.012067794133331448,False,2024,100.0,0.01389109045941865,False,2025,100.0,0.014124489582119941,False
5921.T,川岸工業,0.0362400906002265,0.0357062401874749,0.014951179680320115,12152468480.0,82.75077566791431,6,10.701734,0.4062594,38.779998,2026-09-24,,2021,80.0,0.031044055311623842,False,2022,80.0,0.034008130276213314,False,2023,100.0,0.03370372598146674,False,2024,150.0,0.04260920342149684,False,2025,160.0,0.03716608594657375,False
5922.T,那須電機鉄工,0.0225,0.023832823490214084,-0.055923860249346924,23324039168.0,69.74802202139284,4,9.389671,0.68354845,30.06,2026-09-24,,2021,100.0,0.011984903702937307,False,2022,200.0,0.029424509466991104,False,2023,200.0,0.024934713784671946,False,2024,270.0,0.02515825367796598,False,2025,450.0,0.02766173681850407,False
5923.T,高田機工,0.041736227045075125,0.04569581046710884,-0.08665090697721112,6981894656.0,72.49960436983518,0,,0.48011127,88.01,2026-09-24,,2021,30.000001,0.037978528624445125,False,2022,36.666668,0.05252802983800905,False,2023,33.333336,0.033582079925384825,False,2024,58.333332,0.060517606101927544,False,2025,50.0,0.043872807845777656,False
5928.T,アルメタックス,0.027586206896551724,0.030378225428146076,-0.09190854608009746,3038779392.0,82.37720317537706,2,18.843405,0.43590274,51.980000000000004,2026-09-24,,2021,5.0,0.02138684918936153,False,2022,10.0,0.04105616122762533,False,2023,8.0,0.02725889261788584,False,2024,8.0,0.03225749490177789,False,2025,8.0,0.029931729204079806,False
5929.T,三和ホールディングス,0.03477011494252873,0.03135927225897639,0.10876664022635318,722225135616.0,63.628563813668535,9,12.366738,2.1466217,46.18,2026-09-24,,2021,34.0,0.03213555711339331,False,2022,44.0,0.04036021509891359,False,2023,62.0,0.0312722021497053,False,2024,96.0,0.022808254767351925,False,2025,121.0,0.030220132165517808,False
5930.T,文化シヤッター,0.04140461215932914,0.040583624996437875,0.020229517766422456,134206095360.0,58.275914048558,3,10.656241,1.1473448,41.32,2026-09-24,,2021,47.5,0.052546550292370535,False,2022,41.0,0.04221571944555418,False,2023,42.0,0.03290991066908229,False,2024,66.0,0.0359099366419475,False,2025,79.0,0.039336007933234884,False
5932.T,三協立山,0.03793626707132018,0.03515970239182743,0.07897008480191614,20649582592.0,29.57495620800544,3,,0.22817975,136.99000999999998,2026-09-24,,2021,25.0,0.0398693926974574,False,2022,15.0,0.031955056959928035,False,2023,20.0,0.02795310791078584,False,2024,22.5,0.0359420294376765,False,2025,25.0,0.040078924953289366,False
5933.T,アルインコ,0.039461883408071746,0.045012172694755916,-0.12330640700955986,21747286016.0,45.79238907129399,9,12.679099,0.6597075,50.04999599999999,2026-09-24,,2021,39.0,0.04888608601535356,False,2022,40.0,0.04730856044127706,False,2023,40.0,0.045147407981741536,False,2024,42.0,0.042913678416944455,False,2025,44.0,0.04080513061846295,False
5936.T,東洋シヤッター,0.04212860310421286,0.03626009607405844,0.16184477333343117,5711661568.0,57.755375727400214,4,6.8823442,0.56842315,32.05,2026-09-24,,2021,15.0,0.03236089774892534,False,2022,15.0,0.03388396383090915,False,2023,18.0,0.030812318198786635,False,2024,31.0,0.04223033970336559,False,2025,38.0,0.042012960888305494,False
5938.T,ＬＩＸＩＬ,0.05217391304347826,0.04932065062042934,0.05785127298923043,496098017280.0,35.290008583135126,9,60.803665,0.759371,317.68,2026-09-24,,2021,75.0,0.030230876510412136,False,2022,90.0,0.053362786317969195,False,2023,90.0,0.057942421604676886,False,2024,90.0,0.056265612642912466,False,2025,90.0,0.04880155602617603,False
5939.T,大谷工業,0.006417112299465241,0.005964662078066887,0.07585513068076266,3642100736.0,57.776468368522835,9,12.264225,0.81661457,7.870000000000001,2026-09-24,,2021,30.0,0.007013131014852793,False,2022,30.0,0.007483366135989961,False,2023,30.0,0.005666934241149635,False,2024,30.0,0.00501866192376976,False,2025,30.0,0.004641217074572287,False
593A.T,ティアフォー,0.0,0.0,0.0,134671065088.0,74.9032992036405,0,,9.727537,0.0,2026-09-24,no_dividend_history,2021,0.0,0.0,True,2022,0.0,0.0,True,2023,0.0,0.0,True,2024,0.0,0.0,True,2025,0.0,0.0,True
5940.T,不二サッシ,0.03342245989304813,0.021518747106819423,0.5531787109694852,9379240960.0,29.597957881301852,4,4.6275673,0.3777032,18.56,2026-09-24,,2021,10.0,0.015040062157756886,False,2022,10.0,0.016602058071534767,False,2023,10.0,0.015215060383842245,False,2024,20.0,0.03258132529671249,False,2025,25.0,0.028155229624250728,False
5941.T,中西製作所,0.03216266173752311,0.028640834245297835,0.1229652552038869,16808578048.0,66.29928391617781,2,7.584041,2.4038312,30.830000000000002,2026-09-24,,2021,32.0,0.031097127990238494,False,2022,40.0,0.02651580193874144,False,2023,32.0,0.019677391484564998,False,2024,73.0,0.032018949570968264,False,2025,87.0,0.033894900241975986,False
5942.T,日本フイルコン,0.042748091603053436,0.051336529826508256,-0.1672968206553781,12621467648.0,51.642473843434274,7,,0.55033046,157.52001,2026-09-24,,2021,16.0,0.03695732272573507,False,2022,16.0,0.04236876816148955,False,2023,27.0,0.06565851392338742,False,2024,28.0,0.05907099974865158,False,2025,28.0,0.052627044573277694,False
5943.T,ノーリツ,0.03334835511491663,0.04414294797828806,-0.24453719920746586,101184479232.0,59.000754895221384,3,14.176196,0.7103635,54.93,2026-09-24,,2021,83.0,0.05841719352336345,False,2022,53.0,0.04181048039257416,False,2023,53.0,0.03871983473867705,False,2024,69.0,0.043921755359658095,False,2025,74.0,0.037845475877167516,False
5945.T,天龍製鋸,0.03574542284219703,0.03929094257403206,-0.09023758402218407,20489617408.0,91.1354370096755,1,13.57959,0.5177153,50.310004,2026-09-24,,2021,40.0,0.030593759631156972,False,2022,70.0,0.052949909407861116,False,2023,65.0,0.04310647358882522,False,2024,55.0,0.03325917389898928,False,2025,82.0,0.036545396343327735,False
5946.T,長府製作所,0.023162134944612285,0.0221836194426154,0.044109821867802435,67527589888.0,93.0137226829466,9,22.254595,0.4830838,51.57000000000001,2026-09-24,,2021,36.0,0.019460952880080734,False,2022,38.0,0.021372319654918766,False,2023,43.0,0.022400006104652828,False,2024,46.0,0.024615875041929334,False,2025,46.0,0.023068943531495342,False
5947.T,リンナイ,0.02617801047120419,0.01868875957427292,0.4007355794357279,474683342848.0,67.31417293620848,9,13.221552,1.0840487,38.47,2026-09-24,,2021,41.666664,0.013213863667449768,False,2022,48.333332,0.015946019790065723,False,2023,58.333,0.018924895168603482,False,2024,70.0,0.02232470296278832,False,2025,90.0,0.023034316282457303,False
5949.T,ユニプレス,0.045146726862302484,0.0343952848610834,0.31258476400594737,59537457152.0,45.36619419482448,4,,0.4497555,41.0,2026-09-24,,2021,10.0,0.01467881754527238,False,2022,20.0,0.030362112294227844,False,2023,25.0,0.02947860084599842,False,2024,50.0,0.04957993833010991,False,2025,60.0,0.04787695528980841,False
5950.T,日本パワーファスニング,0.01644736842105263,0.02925012803541377,-0.437699267465105,2094176000.0,40.941079086842755,0,55.677654,0.9416254,91.580003,2026-09-24,,2021,5.0,0.044366868017706944,False,2022,2.5,0.024134823866901398,False,2023,0.0,0.0,True,2024,25.0,0.06459105355561844,False,2025,2.5,0.013157894736842105,False
5951.T,ダイニチ工業,0.019383259911894272,0.03294808472387266,-0.4117029844271932,18369871872.0,86.5998255141959,9,12.201677,0.6304011,30.099999999999998,2026-09-24,,2021,22.0,0.033678476171540024,False,2022,22.0,0.03771592868285871,False,2023,22.0,0.03412942267031903,False,2024,22.0,0.03557108562430686,False,2025,22.0,0.023645510470338676,False
5952.T,アマテイ,0.02631578947368421,0.013475079987858348,0.9529226911748143,2252069120.0,31.6343510251238,4,15.285599,1.449209,40.23,2026-09-24,,2021,0.5,0.003927353782987456,False,2022,0.5,0.0048099887119100355,False,2023,1.5,0.011753312434092066,False,2024,2.5,0.01897640238497612,False,2025,5.0,0.02790834262532607,False
5955.T,ワイズホールディングス,0.011904761904761904,0.014045223805814428,-0.152397849307778,11204013056.0,65.53470674013593,6,30.32491,0.9346834,36.099997,2026-09-24,,2021,1.0,0.014362934092156316,False,2022,1.0,0.01638272214767248,False,2023,1.0,0.01307398814790787,False,2024,1.0,0.013800541989669388,False,2025,1.0,0.01260593265166609,False
5956.T,トーソー,0.019759450171821305,0.02066296355080735,-0.04372622430293849,5143265280.0,68.33824882503487,7,7.6791134,0.32398525,20.45,2026-09-24,,2021,10.0,0.020789602660876268,False,2022,10.0,0.021865448087877642,False,2023,10.0,0.01992078012517968,False,2024,10.0,0.020479008048047673,False,2025,11.5,0.02025997883205549,False
5957.T,日東精工,0.029449423815621,0.033598825658215994,-0.12349841880798984,28384002048.0,62.957838935394015,5,11.325406,0.7653771,36.230000000000004,2026-09-24,,2021,16.0,0.028544508184234818,False,2022,16.0,0.03643051444704815,False,2023,18.0,0.03718548947333481,False,2024,19.5,0.032940235199020104,False,2025,23.0,0.032893380987442135,False
